open_time,open,high,low,close,volume,return_1,return_3,rolling_vol,volume_change,future_close,label
2026-06-07 23:35:00,63232.38,63244.0,63124.0,63206.0,50.25978,-0.0004171913187515086,0.0038758317123812613,0.0025389443634606422,-0.2819207689110622,63152.33,0
2026-06-07 23:40:00,63206.0,63307.57,63176.01,63297.33,45.50016,0.0014449577571749028,0.0005878899414386574,0.0023406589042572266,-0.09470037473303705,63332.01,1
2026-06-07 23:45:00,63297.33,63444.11,63218.18,63218.18,319.43015,-0.0012504476887098548,-0.00022456848848639854,0.0021586638512788997,6.020418169958084,63295.93,1
2026-06-07 23:50:00,63218.19,63260.01,63104.0,63152.33,114.45307,-0.0010416307460923147,-0.0008491282473183093,0.0022802358641287324,-0.6416960953748418,63261.99,1
2026-06-07 23:55:00,63152.33,63342.0,63138.0,63332.01,59.92509,0.0028451840177552423,0.0005478904086475556,0.0016112618567066914,-0.4764221702397323,63242.84,0
2026-06-08 00:00:00,63332.01,63344.0,63192.0,63295.93,66.9672,-0.0005696961141766765,0.0012298677374134037,0.0016223303314294962,0.11751521774936013,63186.29,0
2026-06-08 00:05:00,63295.93,63295.93,63152.42,63261.99,69.39073,-0.000536211412013432,0.0017364363278440376,0.0016316254711057645,0.036189806352960874,63272.0,1
2026-06-08 00:10:00,63262.0,63262.0,63147.1,63242.84,52.52423,-0.00030270941524290773,-0.00140797678772564,0.001505019081507262,-0.2430656083312569,63504.0,1
2026-06-08 00:15:00,63242.84,63278.0,63138.37,63186.29,73.8889,-0.0008941723679707358,-0.0017321808843001607,0.0014588886745601182,0.40675836656720143,63446.0,1
2026-06-08 00:20:00,63186.29,63299.99,63170.0,63272.0,67.3469,0.00135646514457477,0.00015823087449517992,0.0014722349369418579,-0.08853833255062671,63817.99,1
2026-06-08 00:25:00,63272.01,63521.02,63255.2,63504.0,89.39308,0.00366670881274489,0.004129479321295593,0.001763779426217382,0.3273525581726848,63719.01,1
2026-06-08 00:30:00,63504.0,63612.62,63408.66,63446.0,115.80999,-0.000913328294280702,0.004110227076158379,0.0018086529585444923,0.2955140375519001,63735.98,1
2026-06-08 00:35:00,63446.0,63818.0,63428.0,63817.99,386.23092,0.005863096176275784,0.008629251485649192,0.002776669062514933,2.3350397491615364,63702.99,0
2026-06-08 00:40:00,63818.0,63863.06,63642.0,63719.01,145.35273,-0.0015509733227260236,0.0033857709750566567,0.0029750717598144238,-0.6236636621428445,63631.42,0
2026-06-08 00:45:00,63719.0,63740.96,63564.7,63735.98,53.73027,0.0002663255439780965,0.00457050089840183,0.0028421888917054927,-0.6303456426308609,63372.01,0
2026-06-08 00:50:00,63735.97,63788.0,63655.53,63702.99,75.53111,-0.0005176040283683125,-0.0018019997182612268,0.0029550037856615006,0.4057459603311131,63282.95,0
2026-06-08 00:55:00,63702.99,63723.99,63556.0,63631.42,59.45375,-0.0011234951452043784,-0.0013746290157364838,0.0027761084767265187,-0.21285745701340808,63066.01,0
2026-06-08 01:00:00,63631.43,63643.99,63366.01,63372.01,116.78921,-0.004076759563121479,-0.005710589215071282,0.003310168942383246,0.9643707924226814,63087.76,0
2026-06-08 01:05:00,63372.0,63374.01,63282.0,63282.95,90.11172,-0.0014053522998561663,-0.006593725035512477,0.001471024912130731,-0.22842426967354257,62884.35,0
2026-06-08 01:10:00,63282.94,63282.94,63066.0,63066.01,96.59138,-0.0034280955612846498,-0.008885704578021292,0.0016922037792970895,0.07190696171374822,62827.73,0
2026-06-08 01:15:00,63066.01,63172.0,62958.0,63087.76,175.70666,0.00034487674105276866,-0.00448541872034669,0.0017107921927542221,0.8190718467838434,63033.38,0
2026-06-08 01:20:00,63087.75,63112.0,62870.01,62884.35,92.96026,-0.0032242387429828323,-0.006298694988144504,0.0016930749230264278,-0.4709349093540336,63037.99,1
2026-06-08 01:25:00,62884.34,63008.0,62756.36,62827.73,177.42144,-0.0009003830046744321,-0.0037782634417493632,0.0017223831751353555,0.908572975161644,63114.0,1
2026-06-08 01:30:00,62827.74,63034.0,62720.86,63033.38,99.63148,0.003273236196819296,-0.0008619738599057181,0.002490532135227121,-0.4384473488660672,63078.0,1
2026-06-08 01:35:00,63033.37,63094.11,62956.0,63037.99,86.08573,7.313585278145851e-05,0.002443215203782767,0.0025024568609342706,-0.13595853439093752,63089.64,1
2026-06-08 01:40:00,63038.0,63122.0,63008.02,63114.0,44.67092,0.0012057808315271146,0.004556427551974274,0.0021632956712424444,-0.4810879805514805,63211.41,1
2026-06-08 01:45:00,63113.99,63180.72,63070.01,63078.0,56.51117,-0.0005703964255157068,0.0007078789047962886,0.002177231582872885,0.2650549843164187,63082.0,1
2026-06-08 01:50:00,63078.0,63169.88,62997.76,63089.64,57.51127,0.00018453343479496453,0.0008193471904798244,0.001520903310207503,0.01769738619816219,63015.96,0
2026-06-08 01:55:00,63089.64,63244.56,63089.63,63211.41,35.11318,0.0019301108708180692,0.0015433976613747902,0.0014187116505956433,-0.38945566668932896,63128.01,0
2026-06-08 02:00:00,63211.41,63260.0,63082.0,63082.0,25.83414,-0.002047256974650691,6.341355147587713e-05,0.0013881578632637447,-0.26426088437447126,62976.0,0
2026-06-08 02:05:00,63082.01,63161.99,63004.0,63015.96,30.48561,-0.0010468913477695851,-0.001167862108580775,0.0014701119881148615,0.1800512809793553,63160.84,1
2026-06-08 02:10:00,63016.0,63172.0,63010.01,63128.01,35.96402,0.0017781209712588453,-0.0013193820546005819,0.0015827197274858981,0.1797047853069036,63107.17,0
2026-06-08 02:15:00,63128.01,63128.01,62965.07,62976.0,35.87867,-0.0024079643885496216,-0.001680352556989284,0.001874831370239942,-0.0023732052201060894,62990.0,1
2026-06-08 02:20:00,62975.99,63160.85,62975.25,63160.84,27.63799,0.0029350863821138162,0.0022991001009902146,0.002296530034906156,-0.2296818694784395,63074.01,0
2026-06-08 02:25:00,63160.85,63220.0,63018.0,63107.17,57.29077,-0.0008497353740070102,-0.0003301228725569594,0.0021511163458852994,1.0728992954986958,63069.17,0
2026-06-08 02:30:00,63107.18,63190.0,62989.99,62990.0,56.17012,-0.0018566828460220286,0.00022230691056912555,0.002120875235914066,-0.019560742507039208,63062.0,1
2026-06-08 02:35:00,62989.99,63125.45,62918.0,63074.01,56.86759,0.001333703762502081,-0.0013747442244276264,0.002162308533732748,0.012417100052483532,63092.0,1
2026-06-08 02:40:00,63074.01,63074.01,63006.01,63069.17,44.00726,-7.673525117557478e-05,-0.000602150278645075,0.0020112294044229632,-0.2261451557908467,63129.93,1
2026-06-08 02:45:00,63069.17,63073.46,62948.0,63062.0,58.91377,-0.00011368470522121754,0.0011430385775519358,0.00168925563510112,0.3387284279911995,63018.01,0
2026-06-08 02:50:00,63062.0,63139.03,63054.01,63092.0,30.48138,0.00047572230503312163,0.00028522048939017,0.001095092126661826,-0.48261026242252025,63235.77,1
2026-06-08 02:55:00,63092.0,63138.86,63077.26,63129.93,43.35152,0.0006011855702783286,0.0009633867070075741,0.001078013183312799,0.4222295709708681,63284.01,1
2026-06-08 03:00:00,63129.94,63141.61,63015.99,63018.01,21.79227,-0.001772851641052009,-0.0006975674732802029,0.001048328650223653,-0.497312435642395,63215.28,1
2026-06-08 03:05:00,63018.01,63244.0,62978.36,63235.77,49.25654,0.0034555200965564747,0.0022787358143663283,0.0017082199104276967,1.2602757766859534,63269.99,1
2026-06-08 03:10:00,63235.76,63458.0,63232.38,63284.01,62.60169,0.0007628593753188362,0.0024406806723846763,0.0016929051531600035,0.2709315351829422,63151.99,0
2026-06-08 03:15:00,63284.01,63316.0,63205.7,63215.28,25.7284,-0.0010860563355578057,0.00313037495154167,0.00181347768654181,-0.5890142901892904,63197.99,0
2026-06-08 03:20:00,63215.28,63357.99,63180.0,63269.99,39.30731,0.0008654553139684218,0.0005411494159082153,0.0018234242510280167,0.5277790301767697,63099.99,0
2026-06-08 03:25:00,63270.0,63277.99,63149.25,63151.99,46.68971,-0.001865023212426653,-0.002086150988219626,0.002051868949012308,0.18781239418316842,63147.99,0
2026-06-08 03:30:00,63152.0,63234.01,63150.27,63197.99,29.27341,0.0007284014327972876,-0.00027350982230878174,0.0018490870978161134,-0.3730222355204177,63106.0,0
2026-06-08 03:35:00,63197.98,63212.0,63072.07,63099.99,68.85716,-0.0015506822289759192,-0.0026868978484112516,0.0012772714005146245,1.3522083693016973,63134.0,1
2026-06-08 03:40:00,63100.0,63210.0,63099.99,63147.99,20.09214,0.0007606974264180444,-6.333925502588489e-05,0.0012768923756950753,-0.7082055083305788,63130.12,0
2026-06-08 03:45:00,63148.0,63166.0,63086.01,63106.0,15.37402,-0.0006649459468147656,-0.0014555842677907993,0.0012398994792629583,-0.2348241650715156,62980.0,0
2026-06-08 03:50:00,63106.0,63141.0,63080.0,63134.0,22.32021,0.00044369790511211704,0.0005389858223432409,0.001171520141437702,0.45181351396706915,62980.0,0
2026-06-08 03:55:00,63134.0,63180.0,63116.0,63130.12,26.56187,-6.145658440770418e-05,-0.0002829860459532263,0.0009096028526844688,0.1900367424858458,63004.0,0
2026-06-08 04:00:00,63130.12,63171.1,62956.59,62980.0,56.10557,-0.002377945741272147,-0.0019966405730041936,0.0012079916589560584,1.112259791949889,62914.01,0
2026-06-08 04:05:00,62980.0,62980.0,62804.17,62980.0,87.91602,0.0,-0.002439256185256755,0.0011202185068072195,0.5669749010659726,62906.0,0
2026-06-08 04:10:00,62980.0,63004.0,62900.01,63004.0,29.10117,0.0003810733566211866,-0.001997778556416585,0.0010560835334873675,-0.668988996544657,62939.81,0
2026-06-08 04:15:00,63004.0,63047.23,62914.0,62914.01,46.53621,-0.001428322011300831,-0.0010477929501429006,0.0011399412960852462,0.599118179784524,62829.3,0
2026-06-08 04:20:00,62914.01,62944.0,62842.0,62906.0,33.6434,-0.00012731663424414563,-0.0011749761829151772,0.0010661275161457802,-0.27704899045281084,62794.0,0
2026-06-08 04:25:00,62905.99,62972.0,62904.0,62939.81,21.72678,0.0005374686039487653,-0.0010188242016380133,0.001151516261842186,-0.3542037962869389,62704.0,0
2026-06-08 04:30:00,62939.82,62986.0,62807.36,62829.3,39.93938,-0.001755804474147471,-0.0013464409596526394,0.0009611371100830225,0.8382558299020839,62846.01,1
2026-06-08 04:35:00,62829.3,62836.0,62766.33,62794.0,40.58536,-0.0005618397785747131,-0.0017804342987950417,0.0009416829243526652,0.016174011714753744,62793.99,0
2026-06-08 04:40:00,62793.99,62808.99,62657.07,62704.0,70.68048,-0.0014332579545816015,-0.0037465953583272205,0.0008952376697776355,0.7415265011817069,62684.61,0
2026-06-08 04:45:00,62704.01,62864.0,62702.01,62846.01,34.67908,0.0022647677979077407,0.0002659587167133104,0.0014624664432527565,-0.5093542092526819,62752.0,0
2026-06-08 04:50:00,62846.01,62900.64,62760.85,62793.99,34.76871,-0.0008277375126918285,-1.592508839243223e-07,0.0014852610497643355,0.002584555299621538,62684.0,0
2026-06-08 04:55:00,62794.0,62828.0,62684.6,62684.61,57.95682,-0.0017418864448651705,-0.0003092306710895665,0.0015205067106663713,0.6669246572564815,62575.46,0
2026-06-08 05:00:00,62684.61,62825.27,62684.61,62752.0,52.16606,0.0010750645174308904,-0.0014958785768579563,0.0015571825824852576,-0.099915074705617,62653.99,0
2026-06-08 05:05:00,62752.01,62752.01,62564.0,62684.0,59.93473,-0.0010836308006119122,-0.001751600750326543,0.0015952590184516759,0.148921923564862,62620.02,0
2026-06-08 05:10:00,62684.0,62736.0,62550.0,62575.46,41.48625,-0.0017315423393529095,-0.001741256745475539,0.0016419359973364508,-0.30780951211426166,62722.0,1
2026-06-08 05:15:00,62575.47,62670.4,62500.0,62653.99,59.71785,0.0012549648056920937,-0.0015618625701173672,0.0013466436090747594,0.43946126728735435,62620.0,0
2026-06-08 05:20:00,62654.0,62676.63,62607.14,62620.02,76.6748,-0.0005421841450161669,-0.0010206751324102203,0.0013381506338238753,0.28395111344430535,62523.56,0
2026-06-08 05:25:00,62620.02,62748.84,62570.0,62722.0,54.98211,0.001628552657760407,0.0023418125891523367,0.0013992210105781265,-0.2829181165128569,62478.63,0
2026-06-08 05:30:00,62721.99,62735.07,62604.0,62620.0,30.03409,-0.0016262236535824481,-0.000542503358525126,0.0014562374526813832,-0.4537479554713342,62529.93,0
2026-06-08 05:35:00,62620.0,62620.0,62454.29,62523.56,62.14456,-0.0015400830405621901,-0.0015404019353554288,0.0015130424086880246,1.0691341072760987,62735.01,1
2026-06-08 05:40:00,62523.56,62542.23,62408.0,62478.63,49.56468,-0.0007186091131087258,-0.0038801377507095003,0.001389736266623433,-0.20242930354644073,62764.0,1
2026-06-08 05:45:00,62478.01,62580.0,62458.0,62529.93,72.38295,0.0008210807439279488,-0.001438358351964264,0.0013039517017040825,0.4603735966821534,62903.99,1
2026-06-08 05:50:00,62529.93,62735.05,62520.0,62735.01,68.84417,0.0032797094127563486,0.003381925149495757,0.0019518567680989801,-0.048889690182563506,62966.64,1
2026-06-08 05:55:00,62735.01,62782.55,62696.0,62764.0,46.17498,0.000462102420960786,0.004567481713347421,0.0018493488323284306,-0.3292826393287914,62947.38,1
2026-06-08 06:00:00,62763.99,62962.75,62734.0,62903.99,101.55581,0.0022304187113630913,0.005982095294205569,0.001793326522107497,1.1993687923633103,63075.3,1
2026-06-08 06:05:00,62904.0,62966.65,62837.39,62966.64,36.09523,0.0009959622593098683,0.003692196749470522,0.001399637880488046,-0.6445774003476512,62969.41,1
2026-06-08 06:10:00,62966.64,62972.94,62906.85,62947.38,41.06466,-0.0003058762544738691,0.002921738576253885,0.0012939038313875314,0.13767553219635964,63076.01,1
2026-06-08 06:15:00,62947.37,63144.0,62888.0,63075.3,105.14053,0.0020321735392323514,0.0027233566582978153,0.0013085109237428716,1.5603652873297866,63024.0,0
2026-06-08 06:20:00,63075.29,63118.0,62969.4,62969.41,63.26942,-0.001678787100497292,4.3991548540622816e-05,0.0014761834666672064,-0.3982394800558833,62952.0,0
2026-06-08 06:25:00,62969.41,63097.86,62969.39,63076.01,57.86554,0.0016928854820141837,0.002043452801371526,0.001533799664256279,-0.0854106138478904,63036.0,0
2026-06-08 06:30:00,63076.0,63099.57,63024.0,63024.0,51.31147,-0.0008245607165069391,-0.0008133136108746664,0.0014812262980171023,-0.11326378359209999,62987.44,0
2026-06-08 06:35:00,63024.01,63060.0,62922.37,62952.0,69.35957,-0.0011424219345010922,-0.000276483454426546,0.0015416840317422423,0.3517361712693088,63009.57,1
2026-06-08 06:40:00,62951.99,63047.59,62938.0,63036.0,38.6801,0.0013343499809379544,-0.0006343140601315911,0.0016276591870323966,-0.44232497404467763,62988.03,0
2026-06-08 06:45:00,63035.99,63046.08,62945.47,62987.44,28.82576,-0.0007703534488228136,-0.0005800964711855094,0.0013943922273795919,-0.25476511177582284,62867.98,0
2026-06-08 06:50:00,62987.44,63014.84,62935.05,63009.57,21.29323,0.0003513398861740846,0.0009145062905071555,0.0012066260592580645,-0.261312451085418,62936.24,0
2026-06-08 06:55:00,63009.56,63010.54,62954.06,62988.03,15.06919,-0.00034185283283161283,-0.0007609937178755244,0.0009247297652137808,-0.2923013558769618,63084.57,1
2026-06-08 07:00:00,62988.58,63024.0,62860.1,62867.98,119.56276,-0.0019059176799146593,-0.0018965685857370573,0.0011428970849879487,6.934252604154569,63105.99,1
2026-06-08 07:05:00,62867.97,62959.82,62812.0,62936.24,71.91955,0.0010857673492927766,-0.0011637914685023176,0.0012178267179595694,-0.3984786734598632,63198.0,1
2026-06-08 07:10:00,62936.23,63204.27,62926.56,63084.57,54.18781,0.002356829705746577,0.0015326721600914528,0.0014899323753628647,-0.2465496516593889,63189.25,1
2026-06-08 07:15:00,63084.57,63158.1,62970.94,63105.99,76.96348,0.00033954420233017757,0.00378587000886621,0.0014233061355666764,0.4203098445941995,63219.99,1
2026-06-08 07:20:00,63106.0,63220.9,63106.0,63198.0,72.69997,0.0014580232399492576,0.004159129938490214,0.0014987755647654585,-0.05539653352473162,63275.58,1
2026-06-08 07:25:00,63198.0,63273.01,63150.01,63189.25,197.95313,-0.00013845374853638237,0.001659359808587002,0.0014781182937892792,1.7228777398395074,63114.27,0
2026-06-08 07:30:00,63189.26,63269.15,63164.0,63219.99,79.22263,0.0004864751520234911,0.0018064846142180624,0.0008973126102543308,-0.5997909707212006,63350.0,1
2026-06-08 07:35:00,63220.0,63276.0,63194.0,63275.58,49.72222,0.0008793104839150967,0.00122757049273714,0.0008941604816592738,-0.37237352508999,63250.37,0
2026-06-08 07:40:00,63275.57,63275.57,63082.0,63114.27,32.97798,-0.002549324715790946,-0.001186594238735239,0.0013950984036278195,-0.33675567985500243,63283.99,1
2026-06-08 07:45:00,63114.26,63350.0,63107.2,63350.0,68.20523,0.0037349715048593524,0.0020564697969740475,0.002054578896929567,1.0682052084451503,63138.01,0
2026-06-08 07:50:00,63350.0,63350.0,63242.0,63250.37,67.24208,-0.0015726913970007805,-0.0003984159449822444,0.0021832893013978226,-0.0141213511046,63233.7,0
2026-06-08 07:55:00,63250.37,63328.14,63242.0,63283.99,86.25096,0.0005315383925816874,0.0026890907555454646,0.0021833299164774325,0.28269321829425875,63190.74,0
2026-06-08 08:00:00,63284.0,63284.0,63062.0,63138.01,118.92467,-0.002306744565252483,-0.0033463299131807345,0.002409352391160049,0.3788214067414437,63126.03,0
2026-06-08 08:05:00,63138.01,63233.72,63094.01,63233.7,42.47036,0.0015155688308832183,-0.0002635557705038538,0.0024800516011336143,-0.6428801526209826,63060.97,0
2026-06-08 08:10:00,63233.7,63233.7,63122.01,63190.74,21.29884,-0.0006793845686714484,-0.0014735164454706684,0.0022152242668165554,-0.4985010722772305,63103.99,0
2026-06-08 08:15:00,63190.74,63220.0,63052.68,63126.03,28.86775,-0.0010240424467256037,-0.00018974307235852805,0.001400038727756544,0.3553672406572379,63195.99,1
2026-06-08 08:20:00,63126.03,63128.0,62992.01,63060.97,57.00008,-0.0010306366486217966,-0.002731613048105652,0.0013400957458993533,0.9745245126481972,63148.0,1
2026-06-08 08:25:00,63060.96,63116.0,63038.0,63103.99,43.05432,0.0006821969278303364,-0.00137282772760694,0.001364456069665545,-0.24466211275492944,63166.0,1
2026-06-08 08:30:00,63103.99,63196.0,63046.0,63195.99,31.64022,0.0014579109815402447,0.0011082591444449008,0.0012098530827221003,-0.2651092852006488,63106.01,0
2026-06-08 08:35:00,63196.0,63196.0,63124.0,63148.0,21.14239,-0.0007593836254483621,0.0013800929481420088,0.0010425683877562217,-0.33178751601600753,63094.0,0
2026-06-08 08:40:00,63148.01,63180.92,63098.01,63166.0,35.7878,0.00028504465699619175,0.000982663695274999,0.00103290632117922,0.6927036158163764,63132.83,0
2026-06-08 08:45:00,63166.0,63184.0,63055.83,63106.01,29.45701,-0.000949719785960812,-0.0014238245179796216,0.0010194602869804182,-0.17689799317085708,63252.0,1
2026-06-08 08:50:00,63106.01,63122.0,63029.05,63094.0,26.55002,-0.00019031467842767213,-0.0008551339709887973,0.0009100474988577901,-0.09868584761318278,63164.01,1
2026-06-08 08:55:00,63093.99,63180.03,63060.0,63132.83,34.55711,0.000615430944305384,-0.0005251242757179364,0.0009016931067121327,0.3015850835517262,63337.2,1
2026-06-08 09:00:00,63132.84,63284.0,63128.47,63252.0,57.09768,0.0018876074460782988,0.00231340881795572,0.0010398362863761972,0.6522701117078364,63466.0,1
2026-06-08 09:05:00,63252.0,63312.0,63164.01,63164.01,43.40935,-0.0013911022576360565,0.0011096142263924413,0.0011734919552372565,-0.2397353097358771,63401.53,1
2026-06-08 09:10:00,63164.01,63339.51,63136.51,63337.2,52.06596,0.002741909514611063,0.0032371430205171414,0.0016189982018364713,0.19941809771397168,63388.55,1
2026-06-08 09:15:00,63337.19,63577.86,63294.01,63466.0,92.91718,0.0020335600563334832,0.003383292227913781,0.001559305115517531,0.7846051431683965,63196.01,0
2026-06-08 09:20:00,63466.01,63570.64,63400.65,63401.53,66.9922,-0.0010158194939022813,0.003760369235582095,0.0017092053187891115,-0.27901169622237787,63296.64,0
2026-06-08 09:25:00,63400.74,63424.0,63380.0,63388.55,62.69318,-0.00020472692062789566,0.0008107399758752187,0.0017601014403356044,-0.06417194837607954,63363.13,0
2026-06-08 09:30:00,63388.55,63405.99,63196.0,63196.01,45.69893,-0.0030374570801824374,-0.004254088803453793,0.002179969768329784,-0.2710701546803018,63464.01,1
2026-06-08 09:35:00,63196.01,63412.74,63170.0,63296.64,92.29252,0.0015923473649681608,-0.0016543764795581284,0.002179314884567087,1.0195772636252096,63429.99,1
2026-06-08 09:40:00,63296.64,63369.61,63206.0,63363.13,23.86296,0.0010504507032285115,-0.00040101879598142265,0.0018997453031467143,-0.741442101700116,63502.0,1
2026-06-08 09:45:00,63363.14,63472.0,63333.34,63464.01,42.51989,0.001592093067372291,0.004240774061526897,0.0018151383410523092,0.7818363690003249,63450.54,0
2026-06-08 09:50:00,63464.01,63473.76,63418.0,63429.99,40.04502,-0.0005360518504897716,0.002106746898413503,0.0017716902485156946,-0.058204995356290756,63407.78,0
2026-06-08 09:55:00,63429.99,63504.81,63420.28,63502.0,87.33739,0.001135267402690765,0.002191653095420021,0.0018131803377699745,1.1809800569459075,63387.99,0
2026-06-08 10:00:00,63501.99,63568.19,63390.0,63450.54,206.44718,-0.0008103681773802274,-0.00021224627942673102,0.0010684798039657555,1.363789208722633,63250.0,0
2026-06-08 10:05:00,63450.54,63489.44,63405.0,63407.78,45.46684,-0.0006739107342507156,-0.0003501498266040848,0.0010780030957118322,-0.7797652648972973,63197.56,0
2026-06-08 10:10:00,63407.78,63430.42,63366.87,63387.99,40.29787,-0.000312106810867685,-0.0017953765235740882,0.0010289035818255693,-0.1136865900511228,63152.0,0
2026-06-08 10:15:00,63387.98,63387.99,63250.0,63250.0,41.97223,-0.002176910799664089,-0.003160571998284012,0.0010607528912788934,0.04154959058630148,63316.32,1
2026-06-08 10:20:00,63250.0,63295.39,63158.09,63197.56,52.18913,-0.0008290909090908904,-0.0033153660323701484,0.0010660330650501882,0.24342047110672915,63242.66,1
2026-06-08 10:25:00,63197.57,63201.72,63109.33,63152.0,50.85073,-0.0007209139087015481,-0.0037229449932076886,0.0006434028083616033,-0.0256451870341583,63218.01,1
2026-06-08 10:30:00,63152.0,63426.0,63138.0,63316.32,103.60527,0.0026019761844437994,0.001048537549407147,0.0015827321781408128,1.0374391872053756,63146.01,0
2026-06-08 10:35:00,63316.32,63327.3,63220.0,63242.66,38.68286,-0.0011633651481955942,0.0007136351466734414,0.0016149387101779804,-0.6266323132018286,63161.12,0
2026-06-08 10:40:00,63242.65,63268.0,63186.0,63218.01,32.102,-0.00038976855179717607,0.0010452558905498233,0.001614083104084512,-0.17012340866213105,63172.3,0
2026-06-08 10:45:00,63218.01,63234.0,63096.88,63146.01,50.14153,-0.0011389159513246483,-0.002689827835856473,0.0014374662943242766,0.5619441156314251,63095.7,0
2026-06-08 10:50:00,63146.0,63174.0,63108.0,63161.12,165.02605,0.00023928669444051032,-0.0012893195826993997,0.0014209327200841123,2.291204915366563,63253.99,1
2026-06-08 10:55:00,63161.11,63172.3,63104.75,63172.3,155.89121,0.00017700762747718812,-0.0007230534463200655,0.0013887836943559367,-0.05535392745569556,63445.99,1
2026-06-08 11:00:00,63172.3,63172.3,63058.0,63095.7,42.3951,-0.0012125567693436201,-0.0007967249237126328,0.0006831248389107263,-0.7280468860303284,63557.99,1
2026-06-08 11:05:00,63095.71,63256.0,63088.0,63253.99,115.42116,0.002508728804023086,0.0014703665799464805,0.0013635265840125767,1.7225117997127026,63572.57,1
2026-06-08 11:10:00,63254.0,63454.54,63236.0,63445.99,91.91794,0.0030353816415376045,0.004332436843363263,0.0017995856997776339,-0.20363007961451784,63616.37,1
2026-06-08 11:15:00,63446.0,63558.42,63370.7,63557.99,68.33693,0.0017652809893895505,0.007326806739603509,0.0016193962516896923,-0.25654415231672956,63596.73,1
2026-06-08 11:20:00,63557.99,63670.0,63490.0,63572.57,92.09815,0.00022939680754530123,0.00503652022583867,0.001620434567709449,0.34770686947745544,63754.6,1
2026-06-08 11:25:00,63572.57,63655.33,63566.92,63616.37,68.24466,0.0006889763934352366,0.002685433705108986,0.0015760008847132854,-0.2590007508294141,63632.9,1
2026-06-08 11:30:00,63616.37,63666.0,63541.94,63596.73,203.45561,-0.00030872556859184996,0.0006095221072914825,0.0013262155514448602,1.9812678383920446,63499.71,0
2026-06-08 11:35:00,63596.73,63873.08,63590.0,63754.6,297.18188,0.0024823603351933343,0.002863341846963241,0.001321523325181098,0.460671838933318,63482.89,0
2026-06-08 11:40:00,63754.61,63770.0,63624.17,63632.9,101.4413,-0.0019088818689161346,0.0002598387804899627,0.0015553733899803205,-0.658655837293983,63479.61,0
2026-06-08 11:45:00,63632.89,63663.99,63477.32,63499.71,108.11349,-0.0020930996387089618,-0.0015255501344173528,0.0017129870474064093,0.06577390076822764,62866.91,0
2026-06-08 11:50:00,63499.71,63572.91,63450.0,63482.89,151.57218,-0.0002648830994661511,-0.004261810128210364,0.0017028515672630107,0.40197287128553527,63027.99,0
2026-06-08 11:55:00,63482.9,63520.66,63421.04,63479.61,231.94033,-5.166746504448039e-05,-0.002408973974154849,0.0016485380739064718,0.530230217708817,62720.81,0
2026-06-08 12:00:00,63479.62,63656.0,62860.0,62866.91,587.46311,-0.00965191815135591,-0.009965399841983413,0.004133360149425937,1.5328200145270126,62893.38,1
2026-06-08 12:05:00,62866.91,63115.29,62785.18,63027.99,297.23002,0.0025622382267553867,-0.007165710319741336,0.004150448182411347,-0.4940447920210683,62985.68,0
2026-06-08 12:10:00,63027.99,63100.58,62718.3,62720.81,182.50344,-0.004873707697167551,-0.011953444578503336,0.004324368425786287,-0.38598584355644827,63103.99,1
2026-06-08 12:15:00,62720.81,63007.98,62720.8,62893.38,152.32506,0.00275139941591962,0.0004210482112130265,0.0048163984800836624,-0.16535786941879016,63216.01,1
2026-06-08 12:20:00,62893.38,62995.99,62843.58,62985.68,119.89286,0.0014675630408160778,-0.0006712890574488428,0.0049613381585495095,-0.21291440817420326,63420.0,1
2026-06-08 12:25:00,62985.68,63104.0,62977.13,63103.99,64.16571,0.0018783634629331303,0.006109296101246109,0.005118489844800953,-0.4648079126646908,63638.73,1
2026-06-08 12:30:00,63103.99,63280.55,63103.99,63216.01,104.61043,0.0017751650886101977,0.0051297926745232925,0.0028833082309285612,0.6303167221246362,63575.99,1
2026-06-08 12:35:00,63216.01,63496.43,63209.67,63420.0,191.75941,0.003226872433106598,0.006895535620160098,0.0029701627763962448,0.8330811755577336,63566.0,1
2026-06-08 12:40:00,63419.36,63666.66,63384.57,63638.73,119.88161,0.0034489120151373065,0.008473949111617252,0.00082894073892957,-0.37483323504176413,63872.0,1
2026-06-08 12:45:00,63638.73,63653.99,63534.13,63575.99,69.76698,-0.0009858776251506773,0.005694443543652783,0.0015895434371202381,-0.4180343423816213,63731.98,1
2026-06-08 12:50:00,63575.99,63636.0,63526.0,63566.0,128.11403,-0.00015713479255297091,0.002302112898139308,0.0017843273139090702,0.836313253060402,63854.01,1
2026-06-08 12:55:00,63566.01,63933.18,63566.01,63872.0,571.38029,0.004813894220180526,0.003665535123029695,0.002242290583646503,3.4599353404150968,63780.65,0
2026-06-08 13:00:00,63872.0,63880.55,63717.94,63731.98,70.71734,-0.002192196893787579,0.00245359922826216,0.002835527776547581,-0.8762341977179506,63749.99,1
2026-06-08 13:05:00,63731.98,63912.17,63722.5,63854.01,91.86677,0.001914737310844572,0.004530881288739241,0.0027105069973553993,0.2990699310805527,63720.33,0
2026-06-08 13:10:00,63854.0,63943.56,63774.46,63780.65,71.23499,-0.0011488706817316396,-0.001430204158316628,0.0025738067150013716,-0.22458370964822216,63593.01,0
2026-06-08 13:15:00,63780.64,63826.0,63668.7,63749.99,119.91009,-0.00048071005861505256,0.0002825896826050833,0.00252828170536671,0.6833032474630796,63475.72,0
